lodindex,lodcolumn,chr,pos,lod,ci_lo,ci_hi
10374,X257061_at,2,14.39,9.9570000563837,13.294,18.762
10374,X257061_at,3,12.307,2.8479587905797,4.189,75.045
10374,X257061_at,4,28.665,2.08774509419192,0,58.642
10374,X257061_at,5,71.454,8.53997292722768,61.914,72.735
10375,X257062_at,4,50.599,3.21408853697909,46.139,57.737
10376,X257063_s_at,2,42.716,2.84383297297055,21.436,46.314
10377,X257064_at,2,14.39,4.86433721437733,12.265,21.436
10377,X257064_at,3,9.504,2.40886525061858,1.322,14.269
10377,X257064_at,5,83.724,2.89014220079626,59.995,92.925
10380,X257067_at,2,41.658,3.9054822364077,14.39,46.038
10380,X257067_at,5,46.007,2.07152619528805,23.498,52.291
10381,X257068_at,5,85.447,2.20966386868439,46.007,89.457
10384,X257071_at,3,36.857,39.6631145670771,35.801,39.896
10385,X257072_at,2,46.904,3.93232863514698,37.597,54.103
10385,X257072_at,3,9.127,12.3979477511947,6.634,10.282
10385,X257072_at,4,31.087,2.92491547828245,25.229,57.292
10385,X257072_at,5,85.447,5.50351554832361,77.557,87.747
10386,X257073_at,2,44.566,3.29141316325351,34.337,50.061
10387,X257074_at,2,14.39,4.13886386819026,12.265,19.96
10387,X257074_at,3,14.269,12.547847488927,12.925,17.912
10387,X257074_at,5,71.454,2.69241284932911,46.007,86.614
10388,X257075_at,3,11.639,4.20208897461786,8.622,20.318
10389,X257076_at,3,10.282,9.58346750618079,6.634,16.045
10392,X257044_at,2,44.566,5.15965599074339,41.168,50.061
10392,X257044_at,3,12.307,2.73443365535081,9.129,46.26
10392,X257044_at,5,72.435,3.46055446735141,59.438,89.457
10393,X257045_at,2,44.566,2.00376948289591,0.294,65.436
10395,X257047_at,5,72.435,3.26895111321686,63.755,92.925
10397,X257017_at,2,42.57,2.00192867275919,21.436,66.759
10397,X257017_at,5,49.737,2.09975809033893,18.812,72.735
10399,X257019_at,1,17.298,2.49242384264283,11.79,22.027
10399,X257019_at,2,14.39,7.33528632401478,12.265,23.475
10399,X257019_at,5,61.914,2.4259391997039,33.599,97.796
10400,X257020_at,2,40.598,3.24487370020761,8.794,48.567
10400,X257020_at,3,14.269,2.62430264203676,0,25.424
10400,X257020_at,4,3.554,2.49412153851583,0,41.412
10400,X257020_at,5,70.305,2.11163454034925,16.678,85.299
10401,X257021_at,1,14.567,7.10839351748784,8.439,17.298
10401,X257021_at,2,15.282,4.71492766806221,5.517,18.762
10401,X257021_at,4,11.475,6.00117244245582,8.444,14.691
10401,X257021_at,5,42.18,4.03088741756279,26.975,53.584
10402,X257022_at,1,20.232,2.22983241629363,0,88.541
10402,X257022_at,2,14.39,9.05027217044273,13.294,18.762
10402,X257022_at,4,28.665,2.19900573273373,0,64.594
10402,X257022_at,5,79.401,5.45954317579294,53.584,85.793
10403,X257023_at,2,41.658,20.0708095796249,40.923,43.457
10403,X257023_at,4,31.702,2.27818691994802,3.554,41.412
10403,X257023_at,5,71.454,4.74607273427992,59.438,82.369
10404,X257024_at,1,99.871,3.92845054423579,73.865,102.488
10405,X257025_at,2,14.39,7.0972838851427,12.265,18.762
10405,X257025_at,5,52.291,3.19919076776774,20.996,78.11
10406,X257026_at,2,42.433,2.9381525454514,27.27,61.073
10407,X257027_at,4,17.712,2.5620970429576,12.297,60.902
10408,X257028_at,2,0,2.17433447954877,0,4.511
10409,X257029_at,4,6.857,3.87682050990174,1.503,9.649
10409,X257029_at,5,25.375,2.73647664367115,11.004,79.183
10411,X257031_at,2,11.995,3.26865364559779,5.517,18.762
10413,X257033_at,2,42.716,3.70909260447148,21.436,50.061
10415,X257035_at,1,102.488,2.80198683239398,92.251,102.488
10415,X257035_at,3,9.466,2.23268635537035,1.322,20.631
10416,X257036_at,2,41.658,5.70993856915529,37.597,43.457
10416,X257036_at,4,17.712,2.89786319314001,3.554,23.697
10417,X257037_at,2,42.433,3.59810699690385,37.597,48.567
10417,X257037_at,3,14.269,6.67119858006364,8.479,20.318
10418,X257038_at,2,14.39,3.66983294092312,5.517,19.466
10418,X257038_at,3,14.269,26.7776798507107,12.925,16.045
10419,X257039_at,3,66.839,2.30701233115003,49.867,73.144
10420,X257040_at,1,92.251,2.62506330131741,14.032,102.2
10420,X257040_at,2,11.418,2.75017147296281,5.517,18.762
10421,X257041_at,5,5.821,2.04244854665746,0,68.694
10424,X257016_at,2,10.91,5.42883966898068,8.794,26.771
10424,X257016_at,5,61.914,2.51294673042277,23.498,79.862
10425,X256986_at,1,29.828,2.85340772943536,16.956,49.251
10427,X256988_s_at,3,39.896,2.89400778646539,28.447,53.331
10428,X256989_at,5,66.47,8.09782434267041,61.014,72.435
10429,X256990_at,2,58.892,2.60628342573174,48.567,63.15
10429,X256990_at,4,5.189,27.5385869351859,3.554,5.391
10430,X256991_at,1,70.494,2.78183693792092,67.109,99.865
10432,X256993_at,3,39.896,19.9392957523113,36.857,41.577
10433,X256994_s_at,4,5.126,3.30704253215909,0,9.649
10436,X256997_at,2,40.923,4.38243211479632,37.597,42.57
10437,X256998_at,2,41.658,5.00487121235728,37.597,58.584
10437,X256998_at,5,45.369,3.95319125661934,42.18,71.454
10438,X256999_at,2,41.658,5.23195516996823,23.475,44.278
10438,X256999_at,3,68.764,2.83728963992427,59.8,75.455
10439,X257000_at,2,49.108,2.20650814393128,34.337,66.759
10439,X257000_at,4,57.292,2.15870567885298,8.444,62.536
10440,X257001_at,2,41.658,4.26751644092048,33.146,44.278
10441,X257002_at,2,41.658,5.5619974516467,28.593,44.278
10441,X257002_at,3,9.129,41.4382664612849,8.932,9.466
10442,X257003_at,2,14.39,8.83961594806942,11.686,18.762
10442,X257003_at,5,77.327,6.83602455367824,68.694,85.091
10443,X257004_s_at,2,19.466,2.22848239842974,0.294,37.441
10443,X257004_s_at,3,8.622,3.3268841025598,0,42.119
10443,X257004_s_at,4,52.563,4.03022013088549,48.587,68.5
10444,X257005_at,2,40.598,4.84281953240434,31.909,42.57
10445,X257006_at,2,42.433,7.74815009768793,33.816,44.278
10445,X257006_at,3,8.622,15.5882348373819,6.634,10.282
10445,X257006_at,5,61.014,3.94071880752532,33.599,68.694
10446,X257007_at,2,46.593,5.83566486501246,40.923,62.876
10447,X257008_at,2,40.598,8.52694241139152,34.337,47.847
10447,X257008_at,3,9.127,10.3890791277983,6.634,10.282
10447,X257008_at,5,83.724,2.73319693345444,2.36,97.796
10448,X257009_at,2,15.282,3.63219467265103,8.794,48.567
10449,X257010_at,2,61.073,2.09009023803536,44.278,70.475
10450,X257011_at,3,8.932,3.53445369376629,0,20.318
10450,X257011_at,5,79.401,2.30958188704988,20.151,95.251
10452,X257013_at,5,42.18,2.34059963854627,33.599,58.717
10454,X256980_at,2,42.433,3.57753026335201,35.822,47.847
10454,X256980_at,4,28.287,3.63787820528058,19.442,58.794
10455,X256981_at,2,14.39,8.10754092666651,8.794,18.762
10455,X256981_at,5,70.458,5.54289238368273,59.995,77.557
10456,X256982_at,2,41.658,5.2717891188985,37.597,42.57
10456,X256982_at,3,77.554,2.47796480537499,60.612,77.554
10457,X256983_at,2,14.39,5.0262264691393,12.265,19.96
10457,X256983_at,3,4.006,4.13676855375749,0,11.466
10457,X256983_at,4,31.702,2.02359443139851,19.442,50.599
10459,X256985_at,2,41.658,3.37195305558848,37.441,61.073
10460,X256954_at,2,41.658,2.83555502240301,19.031,65.436
10460,X256954_at,3,55.904,3.25344968180026,0,69.374
10461,X256955_at,4,28.287,3.4283139282927,23.697,42.041
10462,X256956_at,2,41.658,3.79632301020686,15.282,44.566
10462,X256956_at,3,17.912,2.15780690079094,6.634,65.501
10463,X256957_at,2,44.566,2.06494342144952,11.418,55.905
10464,X256958_at,2,14.39,3.44608995305893,8.794,37.597
10464,X256958_at,4,30.848,2.65988813327946,19.442,48.393
10464,X256958_at,5,72.037,6.9536842961932,62.148,73.503
10465,X256959_at,3,9.129,28.9625818678629,6.634,9.466
10466,X256960_at,1,85.855,5.08251075868541,81.621,101.058
10466,X256960_at,2,47.847,3.07914390350754,41.658,54.66
10466,X256960_at,3,66.839,3.25150742728351,0,77.554
10466,X256960_at,4,25.229,3.90120991657493,19.442,56.21
10466,X256960_at,5,83.724,2.31369559702709,33.369,97.796
10467,X256961_at,2,37.597,3.7147293602551,10.91,65.436
10467,X256961_at,5,25.121,2.07353955014559,20.996,85.091
10468,X256962_at,2,14.39,4.09231734153051,8.794,26.771
10468,X256962_at,3,64.485,2.18340660328098,12.925,77.554
10468,X256962_at,4,30.833,3.10555735740924,19.442,37.129
10469,X256963_at,5,72.435,2.34061533100852,61.014,89.457
10470,X256964_at,1,31.996,2.24373892668814,7.744,53.826
10470,X256964_at,2,15.282,5.58443216901273,8.794,26.771
10470,X256964_at,3,6.289,6.08409532342273,0,10.282
10470,X256964_at,5,70.458,2.31671077721744,8.553,85.091
10471,X256965_at,3,9.129,20.5032281020327,8.479,10.282
10472,X256966_at,4,7.527,3.71889672755926,5.572,48.393
10473,X256967_at,2,46.74,3.45962100099344,41.658,51.863
10473,X256967_at,3,16.045,4.02257275385441,11.466,20.318
10474,X256968_at,3,17.834,2.36916728776312,11.466,54.116
10475,X256969_at,3,16.045,18.311062072559,14.269,16.967
10475,X256969_at,5,64.761,3.9772645063748,61.014,73.503
10476,X256970_at,1,91.585,4.62551958530633,85.774,96.792
10476,X256970_at,4,64.594,4.22442898736521,58.794,67.925
10478,X256972_at,2,8.099,5.83208858187672,5.517,18.762
10478,X256972_at,3,16.045,6.57999149655627,12.925,20.318
10482,X256976_at,1,8.439,2.23403902533189,0,96.792
10482,X256976_at,2,41.168,8.74759941497642,37.441,46.038
10482,X256976_at,3,16.967,5.74309337597086,6.634,20.318
10482,X256976_at,5,66.47,8.75977857669401,55.526,68.694
10484,X256978_at,1,7.744,2.23545396163863,0,64.209
10484,X256978_at,2,14.39,3.7423152564957,5.517,48.567
10484,X256978_at,5,79.401,5.2128792896254,71.912,85.705
10485,X256979_at,2,15.282,7.64064532283942,11.418,18.762
10486,X256952_at,3,14.269,8.07969429831859,9.504,17.912
10489,X256924_at,1,65.222,6.70816473390071,61.22,68.686
10491,X256926_at,2,15.282,2.1384847470619,2.508,42.57
10492,X256927_at,1,59.135,3.22015574043533,52.429,68.979
10492,X256927_at,2,23.475,3.0586216532541,4.511,42.433
10492,X256927_at,3,28.447,2.41128524136352,20.631,60.612
10493,X256928_at,2,41.658,6.75598146731772,37.597,46.038
10493,X256928_at,3,26.782,3.27066181668921,14.269,33.769
10494,X256929_at,1,68.686,3.79467374902771,60.751,99.865
10495,X256930_at,2,14.39,9.16939875867286,11.418,18.762
10495,X256930_at,3,18.179,5.88025573971894,12.925,25.424
10497,X256932_at,4,48.587,2.12146806302084,19.442,61.2
10498,X256933_at,2,14.39,9.18039572665832,13.294,18.762
10498,X256933_at,3,73.252,3.17826964151046,70.572,77.554
10498,X256933_at,5,71.454,8.10261272739496,61.014,85.091
10499,X256934_at,2,42.433,2.28604307490017,32.799,46.038
10502,X256937_at,2,14.39,3.65558356283604,2.508,26.771
10502,X256937_at,3,71.469,4.12812270601844,68.999,77.554
10503,X256938_at,5,11.004,2.08238783085672,0,26.975
10504,X256939_at,4,30.833,2.36029475603838,25.229,52.563
10505,X256940_at,1,63.083,2.2507333246227,49.251,73.423
10507,X256942_at,2,14.39,5.32074171602063,5.517,26.771
10507,X256942_at,3,76.282,4.23583674596177,62.497,77.554
10508,X256943_at,3,12.307,116.804489901762,11.639,12.925
10509,X256944_at,2,42.57,2.94795319056801,31.909,61.073
10513,X256948_at,2,50.112,2.5685353619092,15.282,62.876
10517,X256917_at,2,41.658,9.41788141079604,37.597,42.433
10518,X256918_s_at,1,17.298,2.55906831085286,7.744,73.865
10518,X256918_s_at,2,40.923,12.6137827611729,37.597,42.433
10518,X256918_s_at,5,79.183,4.34567979412974,70.249,91.068
10519,X256919_at,4,28.665,5.44564552992553,25.229,31.702
10519,X256919_at,5,78.11,3.22073034500319,55.526,89.457
10520,X256920_at,3,12.307,3.72196045342677,6.634,20.318
10520,X256920_at,5,72.037,2.13131432552458,7.871,89.457
10521,X256921_at,2,42.433,3.72245538292666,14.39,46.038
10521,X256921_at,3,12.925,7.10749540295292,4.006,22.394
10521,X256921_at,4,8.265,2.83404996346142,0,10.868
10521,X256921_at,5,66.22,2.3760831595954,13.716,82.96
10522,X256922_at,1,19.64,2.91987794639773,0,102.488
10522,X256922_at,2,14.39,7.404221958026,8.794,18.762
10522,X256922_at,3,12.925,4.48556461159771,11.466,17.834
10522,X256922_at,5,72.037,11.4455827593353,70.458,73.503
10523,X256891_at,2,41.658,2.63007825497183,37.441,58.584
10523,X256891_at,3,14.269,17.2231898695471,12.307,16.045
10524,X256892_at,2,42.716,10.9401221006374,37.597,48.567
10524,X256892_at,5,71.454,3.68403730039327,45.369,85.705
10526,X256894_at,2,14.39,4.73485656019666,0,35.72
10526,X256894_at,3,8.479,3.96968395652697,1.322,26.124
10526,X256894_at,5,64.551,2.39096601170489,42.18,97.796
10528,X256896_at,2,37.597,2.16794590795629,27.27,58.584
10531,X256899_at,1,79.776,3.27952557320492,66.438,96.792
10531,X256899_at,3,27.164,50.8786653639662,26.124,27.927
10532,X256900_at,2,41.658,3.54919765871861,32.799,46.038
10532,X256900_at,3,52.743,2.575720731391,12.307,60.612
10534,X256902_s_at,2,44.566,2.59943264832173,28.593,63.408
10534,X256902_s_at,3,25.424,59.5008201585245,22.394,26.782
10535,X256903_at,1,67.743,2.2532410245407,37.817,77.06
10536,X256904_at,2,44.566,6.94880659072369,42.57,50.061
10537,X256905_at,2,42.716,3.02422495837582,35.822,62.876
10537,X256905_at,4,30.833,2.54811930121383,19.442,37.779
10538,X256906_at,3,14.269,2.68591994149577,4.189,76.282
10538,X256906_at,4,30.833,3.08265821271477,0,37.129
10538,X256906_at,5,72.435,3.07565572270475,53.584,91.49
10539,X256907_at,1,96.792,2.19778286886795,0,102.488
10539,X256907_at,3,25.424,34.4359844665263,22.394,27.927
10540,X256908_at,5,72.435,2.47217242842512,17.09,89.457
10542,X256910_at,2,41.658,4.37459932674604,37.597,46.038
10542,X256910_at,3,33.221,2.0111167552473,16.045,76.282
10542,X256910_at,4,31.702,2.47357911085668,19.442,37.779
10543,X256911_at,1,37.817,2.42154161442179,29.828,102.488
10543,X256911_at,2,10.576,2.90744492145619,0,56.27
10543,X256911_at,3,27.164,2.2029562786853,4.006,77.554
10543,X256911_at,5,68.694,4.93410255719279,42.18,78.11
10544,X256912_at,1,29.828,2.16690198474795,16.956,49.251
10544,X256912_at,2,51.863,2.27903334269244,15.282,62.876
10544,X256912_at,4,64.914,2.0705744434852,0,77.075
10545,X256913_at,5,52.291,3.33758622775564,42.18,69.829
10546,X256914_at,3,25.424,20.3820138225419,20.631,26.782
10547,X256915_at,2,44.566,2.4170820118286,35.822,66.759
10548,X256916_at,1,92.916,2.52554005620161,70.494,102.488
10548,X256916_at,2,31.909,2.60691290495622,8.794,46.038
10548,X256916_at,3,28.447,4.14223650259072,20.631,42.529
10549,X256889_at,3,54.53,2.2212973844121,27.164,61.764
10550,X256890_at,2,42.433,2.55946792136193,28.593,46.038
10550,X256890_at,3,20.631,2.1264749978576,1.322,77.458
10551,X256860_at,3,25.424,19.4851288823797,22.394,26.124
10552,X256861_at,1,19.64,2.65857300344681,10.346,92.251
10552,X256861_at,2,50.112,2.40146603341288,0,58.584
10552,X256861_at,4,5.189,3.58379984184278,0.778,28.287
10552,X256861_at,5,78.36,5.39052712335677,75.819,82.96
10553,X256862_at,2,37.441,2.01711988925351,0.294,66.759
10553,X256862_at,3,17.912,12.6039791537231,16.045,25.424
10553,X256862_at,5,87.747,3.13124931037065,55.526,95.251
10554,X256863_at,3,25.424,82.4190741625261,22.394,26.124
10555,X256864_at,4,23.697,2.6867692381698,8.444,58.794
10556,X256865_at,2,14.39,4.5464577401587,10.576,18.762
10556,X256865_at,3,22.394,3.88590485471087,0,27.164
10557,X256866_at,3,30.906,46.9107755996253,28.447,32.922
10559,X256868_at,3,30.906,7.49923123979649,26.782,35.801
10559,X256868_at,5,61.014,2.07670886265103,1.112,78.36
10560,X256869_at,1,31.996,2.30636782478202,2.888,102.488
10560,X256869_at,2,14.39,11.9033607698675,11.418,18.762
10561,X256870_at,2,41.168,6.87320691400711,34.337,43.457
10561,X256870_at,5,71.454,2.14213412740712,2.36,97.506
10562,X256871_at,3,58.894,2.08672057360822,0.252,71.469
10563,X256872_at,2,46.74,4.59266097849562,42.716,51.863
10563,X256872_at,4,28.665,2.03055132109269,25.229,50.599
10563,X256872_at,5,71.912,10.5024876948966,70.458,73.503
10564,X256873_at,2,41.658,4.68741333428349,33.146,48.567
10564,X256873_at,3,30.906,14.7671503790098,28.024,32.922
10565,X256874_at,2,14.39,2.48455277801715,0.294,65.436
10565,X256874_at,3,30.906,12.308475746734,28.447,33.221
10565,X256874_at,5,70.458,6.26391336541924,61.014,73.503
10567,X256876_at,2,40.923,2.04147087185552,8.099,44.278
10568,X256877_at,2,12.265,2.41221159939735,2.508,18.762
10568,X256877_at,3,77.554,2.26749989650763,54.116,77.554
10569,X256878_at,2,41.168,8.15040268397413,35.822,43.457
10569,X256878_at,3,30.906,2.84177931630473,26.124,39.896
10569,X256878_at,4,34.176,2.05342987169313,0,40.771
10570,X256879_at,2,10.91,2.65370114850793,0,50.193
10570,X256879_at,3,30.906,4.4705815091477,26.782,35.801
10571,X256880_at,2,14.39,6.96666272856879,12.265,18.762
10571,X256880_at,3,33.769,5.59687968002863,28.447,52.334
10571,X256880_at,4,64.594,2.31597176759891,19.442,77.075
10571,X256880_at,5,46.007,2.24254247698966,33.599,97.506
10572,X256881_at,3,30.906,34.806432931671,28.447,32.922
10573,X256882_at,3,30.906,28.9743175583774,28.447,32.922
10574,X256883_at,1,9.213,2.39001340705707,0,102.488
10574,X256883_at,2,14.39,6.60725561943297,7.31,18.762
10574,X256883_at,3,25.424,5.58560239878583,22.394,39.896
10574,X256883_at,4,3.554,2.56319022505979,0,6.857
10574,X256883_at,5,66.47,7.2405485471974,42.18,72.735
10575,X256884_at,2,13.294,3.66547800125856,8.794,46.038
10576,X256885_at,2,55.905,2.16136190175786,8.794,66.759
10576,X256885_at,3,0,2.40064852773184,0,30.906
10577,X256886_at,2,63.642,2.28492553943785,35.822,68.792
10578,X256887_at,3,8.622,49.0607459523525,8.479,9.466
10579,X256888_at,2,41.658,6.1393578773348,37.597,42.57
10580,X256854_at,2,42.716,3.89639945368759,40.598,62.876
10581,X256855_at,1,21.006,2.11507091824648,7.744,32.799
10581,X256855_at,2,14.39,6.777855962678,10.91,18.762
10581,X256855_at,5,70.458,5.8117134121514,61.914,82.369
10582,X256856_at,1,19.64,2.50071626946784,7.744,33.238
10582,X256856_at,2,12.265,6.90007967472293,8.794,18.762
10582,X256856_at,5,66.47,3.00089425430699,13.716,77.557
10584,X256858_at,2,61.988,3.21735263633336,58.892,65.436
10584,X256858_at,3,8.932,5.3212569839144,6.289,20.318
10584,X256858_at,4,30.34,4.26602600222664,19.442,50.599
10584,X256858_at,5,61.914,3.77337451576271,59.438,89.457
10586,X256828_at,1,96.792,2.2501357895338,79.114,102.488
10586,X256828_at,3,20.318,54.8245461305392,18.179,20.631
10587,X256829_at,4,64.914,2.08461588396285,0,70.864
10590,X256832_at,1,85.774,2.11243957313997,41.478,99.865
10590,X256832_at,3,11.466,2.11473916092276,0.252,16.045
10591,X256833_at,3,20.631,2.92713374944303,16.045,30.906
10591,X256833_at,5,77.557,9.6300812361842,62.148,78.36
10593,X256835_at,2,41.658,4.47628458541983,37.597,43.457
10593,X256835_at,3,20.318,12.9595395853671,17.834,20.631
10595,X256837_at,2,40.876,3.83650439905026,15.282,42.57
10595,X256837_at,3,20.318,6.38746745116003,11.639,25.424
10596,X256838_at,4,31.702,2.75615458503542,25.229,50.599
10597,X256839_at,1,32.799,2.10437439711792,0,102.488
10597,X256839_at,3,20.631,7.75033506549375,18.179,25.424
10597,X256839_at,5,72.435,3.37845293390815,62.148,77.327
10603,X256845_x_at,3,66.839,2.14261053987402,53.489,77.554
10606,X256848_at,2,61.988,3.57689941694685,44.566,65.436
10606,X256848_at,3,35.801,17.4662491561761,34.226,39.896
10607,X256849_at,3,62.923,2.02055496937161,49.867,75.045
10607,X256849_at,4,8.265,3.59890021268481,0,25.229
10609,X256851_at,1,19.64,2.08174925573599,3.427,63.953
10609,X256851_at,2,8.099,2.16775989872923,0,21.436
10609,X256851_at,3,52.334,4.22413970121513,35.801,56.89
10611,X256853_at,2,42.716,3.80328480619528,37.597,50.061
10611,X256853_at,3,0,2.98650587710388,0,30.906
10611,X256853_at,4,25.229,2.05157109228065,19.442,56.21
10612,X256826_at,2,11.418,2.15873308354563,0,61.988
10612,X256826_at,4,11.917,2.07770325572763,0.778,50.599
10614,X256797_at,2,42.716,3.93149426395644,37.597,48.567
10614,X256797_at,3,9.129,4.81909851973804,0,16.045
10614,X256797_at,4,25.229,3.51698836685729,19.442,34.097
10615,X256798_at,3,6.634,2.18993980840113,0,76.282
10616,X256799_at,5,72.787,2.34772150969816,68.694,95.251
10619,X256802_at,1,67.109,2.3101929822868,45.044,70.037
10620,X256803_at,1,8.751,2.72759845616501,0,88.541
10620,X256803_at,2,14.39,13.4336384360703,12.265,18.762
10620,X256803_at,5,83.724,4.14931608652817,48.908,85.705
10621,X256804_at,2,11.995,3.03437032426588,5.517,18.762
10622,X256805_at,2,14.39,2.92185803755076,4.511,41.658
10622,X256805_at,3,16.045,19.6595081958191,12.925,16.967
10623,X256806_at,1,8.751,2.37983899631417,2.888,101.058
10623,X256806_at,2,18.762,10.0449482269718,13.294,42.433
10623,X256806_at,5,83.724,2.6745538612646,43.61,95.251
10624,X256807_at,3,16.045,6.47816670552214,11.639,20.318
10625,X256808_at,2,44.566,3.77916744598812,37.597,50.193
10629,X256812_at,2,41.658,2.52025441707899,37.597,50.193
10630,X256813_at,2,14.39,3.44324802589433,0,26.771
10630,X256813_at,3,17.834,14.0093416741354,14.269,20.318
10632,X256815_at,2,44.566,2.12547974396054,13.294,50.061
10633,X256816_at,3,25.424,3.57741102631288,18.179,33.221
10633,X256816_at,4,31.702,3.2104475915731,30.34,35.024
10633,X256816_at,5,87.21,2.02874265464574,55.526,97.796
10634,X256817_at,2,23.475,2.76244277049771,8.099,69.334
10635,X256818_at,1,63.674,2.16027815396941,56.59,102.488
10636,X256819_at,2,14.39,2.50087636034046,8.794,51.863
10636,X256819_at,3,17.834,6.44834814678433,14.269,20.318
10637,X256820_at,1,92.251,3.0542886012931,75.748,101.943
10637,X256820_at,2,46.74,3.10460275343759,40.923,62.876
10638,X256821_at,2,33.816,5.02382050884123,14.39,40.598
10638,X256821_at,3,4.189,2.37837732528069,0,16.045
10639,X256822_at,2,49.108,2.60928920979726,40.923,62.876
10640,X256823_at,2,42.716,10.4219336447638,40.598,46.038
10642,X256825_at,1,68.979,3.98881551344857,65.77,81.621
10642,X256825_at,3,28.447,5.17389186269212,12.307,30.906
10642,X256825_at,4,5.391,3.18227068175246,0,77.075
10644,X256792_at,2,42.716,8.63771428642405,37.597,48.567
10644,X256792_at,5,72.037,3.29524983694773,46.007,89.457
10645,X256793_at,2,14.39,6.47625079410766,13.294,18.762
10645,X256793_at,4,28.665,2.01724596419472,19.442,74.58
10645,X256793_at,5,72.037,5.75641680493139,63.755,85.793
10646,X256794_at,2,34.337,2.4854097527431,8.794,42.57
10647,X256795_at,2,42.433,3.84413540467537,37.597,56.756
10647,X256795_at,4,24.704,2.72758925931758,0.778,30.34
10648,X256796_at,2,41.658,5.12491088923819,33.816,42.57
10648,X256796_at,4,5.126,2.76198446908446,0,17.712
10649,X256765_at,2,41.658,3.63608215977388,12.265,61.073
10649,X256765_at,3,33.221,4.57180685485656,20.318,44.626
10649,X256765_at,4,19.442,2.13877554090196,0,30.34
10650,X256766_at,2,43.457,8.89981764729795,13.294,47.847
10650,X256766_at,3,17.834,13.454821697202,16.045,20.318
10650,X256766_at,5,61.014,3.419314075651,42.18,91.068
10653,X256769_at,5,87.747,2.40501174416444,62.148,95.251
10654,X256770_at,2,8.099,3.62550407018769,4.511,15.282
10654,X256770_at,3,10.282,3.34938962157363,6.634,16.045
10654,X256770_at,4,67.175,4.61197251371824,58.642,77.075
10654,X256770_at,5,79.862,5.97603372772036,70.129,86.614
10655,X256771_at,2,47.847,2.63053580640701,37.597,62.876
10655,X256771_at,3,8.479,14.6857926752931,6.634,9.466
10656,X256772_at,4,61.2,2.07688300286465,3.554,68.5
10659,X256775_at,2,41.168,3.39984308758603,8.794,54.103
10660,X256776_at,2,14.39,11.487429221854,13.294,18.762
10660,X256776_at,5,43.61,2.13155848294137,23.498,61.914
10661,X256777_at,3,4.189,2.11488356196443,0,77.554
10661,X256777_at,4,50.599,2.33822240613391,0,70.864
10661,X256777_at,5,46.007,2.61566614753929,23.498,77.327
10662,X256778_at,1,21.369,2.5490218281328,10.346,25.1
10662,X256778_at,5,27.682,2.72910421204405,6.77,89.558
10664,X256780_at,3,6.289,2.30901550859174,0,41.577
10665,X256781_at,2,42.433,2.83049210876539,11.315,46.038
10665,X256781_at,3,9.129,9.9015260614921,0,14.269
10665,X256781_at,5,45.369,2.45017143879394,1.112,97.796
10666,X256782_at,2,41.658,2.63907164617935,23.475,46.038
10667,X256783_at,2,15.282,2.19646678776404,5.517,35.72
10668,X256784_at,2,40.876,3.61968074713362,8.794,42.433
10668,X256784_at,3,75.455,2.69729759383572,0,77.554
10669,X256785_at,3,10.282,5.03261745834313,8.479,14.269
10670,X256786_at,2,14.39,3.39680960819374,4.511,50.061
10670,X256786_at,3,12.307,2.16877747118762,1.322,77.554
10670,X256786_at,5,72.037,6.71180305266065,58.496,72.435
10671,X256787_at,1,19.64,2.24544854565075,0,102.2
10671,X256787_at,2,14.39,8.76225964116729,13.294,18.762
10671,X256787_at,4,3.554,2.59408523589439,0,9.649
10671,X256787_at,5,71.454,6.29412224131828,33.599,79.862
10673,X256789_at,3,55.904,4.3046946333426,0,76.282
10673,X256789_at,4,33.29,4.13829405644325,3.554,48.393
10674,X256790_at,2,41.658,3.78055187230207,37.597,46.038
10674,X256790_at,3,4.189,2.91397270275878,0,16.045
10674,X256790_at,5,26.975,2.41790162945645,7.871,55.526
10675,X256763_at,2,66.759,2.25151823055628,2.508,70.475
10676,X256764_at,2,40.598,2.17615223512613,34.337,65.436
10676,X256764_at,4,50.599,2.17397630472925,25.229,68.5
10676,X256764_at,5,22.381,2.53574411386996,8.428,65.519
10677,X256734_at,2,32.799,2.46537724820151,8.794,44.278
10678,X256735_at,2,11.686,5.13096473646382,8.794,18.762
10678,X256735_at,5,68.694,4.38888699721354,59.995,72.435
10679,X256736_at,5,74.072,2.00260652675477,62.148,97.796
10683,X256740_at,2,41.168,2.72909398273048,21.436,56.62
10683,X256740_at,3,44.339,4.6592305012721,30.906,52.743
10683,X256740_at,5,69.829,2.65661968023212,46.007,95.251
10684,X256741_at,3,43.222,25.3366719990421,42.529,44.339
10685,X256742_at,1,5.357,3.01144645104585,0,7.744
10686,X256743_at,2,0,3.01331317421762,0,70.475
10686,X256743_at,3,47.796,3.45048924421432,35.801,49.867
10686,X256743_at,4,62.536,2.60404893901433,8.444,70.864
10687,X256744_at,3,64.485,2.4779460508647,16.967,77.554
10688,X256745_at,2,46.904,3.71515112103732,42.433,62.876
10689,X256746_at,2,44.566,8.08580553640887,41.168,46.038
10689,X256746_at,3,44.339,2.49650761138905,30.906,57.542
10689,X256746_at,5,86.614,2.28417510446137,43.61,97.506
10690,X256747_at,3,43.222,53.4664777856304,42.119,44.339
10692,X256749_at,3,55.904,3.30520488477427,30.906,64.485
10692,X256749_at,4,62.536,2.41021125056887,52.762,71.721
10694,X256751_at,1,22.564,3.4203803311603,14.3,29.828
