lodindex,lodcolumn,chr,pos,lod,ci_lo,ci_hi
11368,X256068_at,3,71.469,3.21091660907647,59.8,77.554
11368,X256068_at,5,83.439,2.8823841110562,43.61,86.614
11369,X256069_at,2,40.598,10.3011068038462,15.282,43.457
11369,X256069_at,3,62.923,2.53024451436167,0.252,74.472
11370,X256070_at,2,46.74,2.34527931136083,0.294,58.892
11371,X256071_at,1,12.789,6.88243261626699,6.883,16.004
11371,X256071_at,2,35.737,3.31716900129672,8.794,46.593
11372,X256040_at,1,102.488,2.38340428804014,0.733,102.488
11373,X256041_at,1,6.883,27.9465130596004,6.228,7.744
11373,X256041_at,2,11.686,5.79912116573525,10.576,15.282
11374,X256042_at,1,6.228,16.340408764254,5.357,7.744
11374,X256042_at,2,14.39,8.31987247165953,13.294,23.475
11374,X256042_at,3,73.144,2.99105062960463,52.334,77.554
11375,X256043_at,2,14.39,11.2863063685035,13.294,18.762
11375,X256043_at,3,74.655,3.07830054815581,62.497,77.554
11375,X256043_at,5,83.724,2.94487375052426,79.862,97.506
11376,X256044_at,1,9.04,2.15529149981242,0,32.799
11376,X256044_at,2,13.294,3.43751754406094,5.517,18.762
11378,X256046_at,1,27.495,4.12154691404147,17.663,43.251
11378,X256046_at,4,74.58,2.62432343682936,25.229,77.075
11378,X256046_at,5,91.49,3.72660936662019,66.47,97.796
11379,X256047_at,1,23.816,3.27082868485879,6.228,27.495
11381,X256049_at,1,48.514,3.59765429714184,31.996,61.22
11381,X256049_at,2,40.876,2.38232886834821,19.031,46.593
11381,X256049_at,5,20.996,2.37897910954928,5.943,28.585
11382,X256050_at,1,66.438,2.46753986599952,52.429,88.541
11382,X256050_at,2,14.39,7.40162971603158,10.576,37.441
11382,X256050_at,3,73.252,2.50608048736516,58.894,77.554
11382,X256050_at,5,66.47,6.39062758476092,49.737,86.614
11383,X256051_at,4,11.475,2.13526605859232,1.503,71.721
11384,X256052_at,1,7.744,9.37055254925536,5.357,10.346
11384,X256052_at,2,14.39,9.63897066604714,12.265,18.762
11384,X256052_at,3,8.932,2.34364599862741,0,77.554
11384,X256052_at,5,83.439,4.80730312841202,79.862,91.49
11385,X256053_at,1,92.916,2.13728815091828,77.381,102.488
11386,X256054_at,1,41.478,2.15982935151717,33.238,60.751
11387,X256055_at,2,15.282,3.80956481867037,5.517,42.433
11388,X256056_at,1,14.032,2.24255896569316,6.228,23.057
11389,X256057_at,1,59.935,3.79464276122669,57.355,65.77
11389,X256057_at,2,14.39,3.34892833950343,5.517,18.762
11389,X256057_at,4,0.778,2.45050327418427,0,77.075
11389,X256057_at,5,62.148,6.18248415357558,59.995,65.011
11390,X256058_at,1,2.546,2.96894298347767,0,11.79
11390,X256058_at,5,26.975,3.70416292011007,12.628,32.191
11392,X256060_at,2,43.457,10.038496523069,37.597,46.038
11392,X256060_at,5,85.091,2.14496620526511,43.61,89.558
11393,X256061_at,2,14.39,10.3680496992917,13.294,18.762
11393,X256061_at,4,3.554,3.6305330579118,0,17.712
11394,X256062_at,1,19.64,2.35827856250584,6.883,102.488
11394,X256062_at,4,10.415,2.6335414072829,0,67.175
11395,X256063_at,2,5.517,4.20055950237875,0.294,18.762
11395,X256063_at,3,60.612,2.04413553361706,39.896,77.554
11395,X256063_at,5,61.014,2.43793654344459,57.507,64.237
11396,X256064_at,4,61.2,2.67791570403415,54.093,67.175
11396,X256064_at,5,68.694,2.42109974675481,48.908,75.37
11397,X256065_at,1,17.298,2.90804666681145,3.427,43.994
11397,X256065_at,2,11.995,3.81253952211836,7.31,40.598
11397,X256065_at,3,73.252,2.79241946379403,60.612,77.554
11397,X256065_at,5,85.532,4.48805205655156,79.862,89.558
11398,X256066_at,2,14.39,12.3862543406125,10.576,15.282
11398,X256066_at,3,1.322,2.26133896488223,0,77.554
11398,X256066_at,5,62.148,3.50819910642228,49.737,83.259
11399,X256067_at,2,14.39,2.27305012792994,0,40.598
11399,X256067_at,3,77.554,2.35196107175329,39.896,77.554
11400,X256033_at,1,6.883,5.98217838927976,3.427,9.213
11400,X256033_at,2,11.686,7.58414418682138,8.794,18.762
11401,X256034_at,1,5.357,4.81547612346983,0.733,14.032
11401,X256034_at,5,83.724,2.01386063150606,57.825,97.796
11402,X256035_at,1,6.228,5.66364256891154,2.888,7.744
11402,X256035_at,2,19.031,2.0043588750091,11.995,33.038
11402,X256035_at,4,3.554,3.07053497645758,0,7.527
11402,X256035_at,5,65.058,2.43822189994486,43.61,82.96
11403,X256036_at,2,46.74,4.42233509916578,43.457,50.061
11405,X256038_at,2,31.909,2.18427698330264,8.794,46.038
11405,X256038_at,4,64.594,2.39997236242568,35.024,71.721
11405,X256038_at,5,85.705,4.18126831950095,79.862,89.457
11406,X256039_at,1,21.369,2.5985820588541,9.213,29.828
11406,X256039_at,5,20.996,2.42055831229989,1.112,28.585
11410,X256012_at,2,14.39,2.87942796799252,4.511,18.762
11410,X256012_at,3,60.612,7.59485622069571,58.894,63.719
11410,X256012_at,5,62.148,2.83857092755086,42.18,89.457
11411,X256013_at,1,17.663,3.57391123284747,14.032,37.1
11411,X256013_at,2,14.39,11.5329413622439,11.686,18.762
11411,X256013_at,3,73.144,3.66791402334263,60.034,77.554
11411,X256013_at,5,62.148,3.40276991922657,58.799,72.435
11412,X256014_at,1,17.298,7.28498887055082,16.004,22.027
11412,X256014_at,2,14.39,8.62226807873934,11.995,18.762
11412,X256014_at,4,67.175,2.48856933147793,37.779,77.075
11412,X256014_at,5,95.251,2.20110274650366,79.862,97.796
11413,X256015_at,1,17.298,17.4549585588619,16.546,20.232
11413,X256015_at,2,14.39,14.3909846086276,10.91,15.282
11413,X256015_at,5,62.148,4.94283544629636,55.526,82.369
11414,X256016_at,5,70.249,2.36218555089244,0,75.819
11415,X256017_at,2,14.39,4.73707934629281,8.794,18.762
11415,X256017_at,3,60.612,2.13706680159247,0,77.554
11415,X256017_at,5,89.457,2.1457744479005,72.037,97.796
11416,X256018_at,1,65.77,10.7651803775984,64.32,68.979
11416,X256018_at,5,71.454,12.1916519158342,68.694,72.55
11418,X256020_at,2,50.112,4.71342328301643,8.794,54.103
11419,X256021_at,2,33.146,3.34748020975826,19.96,42.433
11420,X256022_at,1,64.713,8.51276955755232,61.22,70.037
11422,X256024_at,2,14.39,17.5100486448969,13.294,18.762
11422,X256024_at,3,73.252,3.13916356614801,60.034,77.554
11422,X256024_at,5,83.724,2.11777142459885,29.107,97.796
11423,X256025_at,1,88.633,5.74617255475652,78.371,92.916
11423,X256025_at,2,14.39,2.55785444653232,2.508,62.876
11425,X256027_at,1,45.044,18.6751500459641,43.471,48.514
11425,X256027_at,2,40.923,2.54939971323257,26.855,51.863
11426,X256028_at,2,8.794,2.25026661383975,2.508,28.417
11427,X256029_at,1,44.762,3.16183012304203,31.996,51.727
11427,X256029_at,2,10.91,7.61957843951324,8.794,18.762
11427,X256029_at,3,73.252,3.88611415767619,60.034,77.554
11427,X256029_at,5,62.148,3.15285908106948,45.369,64.551
11428,X256030_at,1,43.471,10.4025536802353,41.478,49.251
11428,X256030_at,2,10.91,2.20923597065483,0,70.475
11428,X256030_at,3,12.925,5.77589144163913,6.634,16.967
11429,X256031_at,1,45.044,2.20670766770619,29.828,85.51
11432,X256006_at,2,54.92,2.30468417570899,50.278,70.475
11432,X256006_at,3,64.106,2.85052465480926,53.674,69.762
11433,X256007_at,1,17.298,7.97506611008643,12.313,23.918
11433,X256007_at,2,11.686,6.6509146233832,10.576,15.282
11433,X256007_at,3,76.282,2.99384259513118,69.675,77.554
11433,X256007_at,5,89.457,3.23580388852793,49.737,97.796
11434,X256008_s_at,1,45.044,8.73692743844817,37.817,49.251
11434,X256008_s_at,2,65.436,6.54850161704658,63.642,68.792
11434,X256008_s_at,3,16.967,2.52094222949214,0,25.424
11435,X255977_at,1,44.762,16.9613854011956,44.107,46.623
11435,X255977_at,2,11.686,6.48105046206646,8.794,18.762
11436,X255978_at,2,14.39,10.4594013239075,13.294,15.282
11436,X255978_at,3,73.252,4.28336988554617,54.53,77.554
11436,X255978_at,5,97.506,2.90637894227523,59.995,97.796
11437,X255979_at,1,49.251,4.46404992229526,37.817,51.727
11437,X255979_at,2,14.39,3.11520241205375,8.099,31.955
11438,X255980_at,1,51.298,2.50912179621147,29.828,63.083
11438,X255980_at,3,6.634,2.25979862696813,0,65.829
11438,X255980_at,5,26.975,2.46303138124961,2.805,91.49
11439,X255981_at,1,45.044,111.43415990673,44.762,46.623
11440,X255982_at,2,14.39,8.41902426092663,11.686,15.282
11440,X255982_at,3,73.252,2.89837370092129,54.53,77.554
11440,X255982_at,5,61.014,2.54613989904206,49.737,65.519
11441,X255983_at,1,45.044,11.0723225735143,44.107,81.621
11441,X255983_at,2,11.686,3.88765740070841,7.31,48.567
11441,X255983_at,5,79.862,4.11625957543417,59.995,86.614
11442,X255984_at,1,45.044,24.8923041320855,44.388,46.623
11442,X255984_at,2,11.418,3.6725758614245,8.794,21.436
11443,X255985_at,1,45.044,21.3662236480902,37.817,46.623
11443,X255985_at,4,28.287,3.123137909825,19.442,31.702
11443,X255985_at,5,33.369,2.42881304840953,22.381,52.291
11448,X255990_at,5,2.805,2.39901876779471,0,7.243
11449,X255991_at,2,37.597,2.28218758120387,23.475,68.792
11450,X255992_at,2,14.39,2.23097657731496,5.517,28.417
11452,X255994_at,1,8.751,2.59718368272552,0,58.595
11452,X255994_at,2,14.39,11.0026944893475,12.265,15.282
11452,X255994_at,5,83.724,2.06264632871315,48.908,97.796
11455,X255997_s_at,2,14.39,12.2460547132368,10.576,15.282
11455,X255997_s_at,3,73.252,2.15831121034626,0,77.554
11455,X255997_s_at,5,61.014,2.54985411636331,49.737,78.11
11457,X255999_at,1,85.855,3.08580338549103,70.494,102.488
11457,X255999_at,4,67.175,2.98457638446836,60.902,77.075
11457,X255999_at,5,61.914,3.7696117911067,57.507,85.091
11458,X256000_at,2,46.74,3.11704074228611,37.597,54.103
11458,X256000_at,3,77.554,2.13946801008153,39.896,77.554
11459,X256001_at,5,70.305,2.66507403303045,25.121,78.915
11460,X256002_at,1,57.355,2.27549407616847,12.313,96.792
11460,X256002_at,2,46.314,3.08923318798471,11.315,54.103
11465,X255972_at,4,48.393,2.41726281352409,37.779,70.864
11466,X255973_at,1,90.788,3.31538638652447,83.082,92.916
11466,X255973_at,2,31.909,4.54468763695453,28.593,37.441
11466,X255973_at,4,65.136,2.60814366279036,62.536,77.075
11467,X255974_at,4,3.554,2.6857093632597,0,12.297
11467,X255974_at,5,17.09,2.51120541474485,8.428,25.375
11469,X255976_at,3,6.289,2.49456076304656,0,77.554
11470,X255946_at,1,21.369,5.66299909368493,16.956,29.828
11470,X255946_at,2,14.39,10.0172648858647,11.686,18.762
11470,X255946_at,3,77.554,4.04686753493766,72.401,77.554
11471,X255947_at,2,40.598,3.56108260210614,37.597,46.038
11471,X255947_at,3,17.912,2.06055087158929,0,25.424
11472,X255948_at,2,46.904,4.70046751820826,40.923,48.567
11474,X255950_at,1,92.086,3.48081821129824,0.733,102.488
11474,X255950_at,2,31.909,5.83639142166642,21.436,40.598
11474,X255950_at,3,69.762,3.0137972200476,64.485,72.401
11474,X255950_at,5,92.925,2.09551301003115,18.812,97.796
11475,X255951_at,1,45.044,2.00787456633744,15.25,88.541
11475,X255951_at,2,11.315,7.90878737388562,10.576,18.762
11475,X255951_at,3,61.764,2.37894767735874,3.441,77.554
11475,X255951_at,5,46.007,2.8997730963086,33.369,71.454
11477,X255953_at,1,23.816,2.83870613823964,0,34.221
11477,X255953_at,2,14.39,6.05031725214294,8.794,18.762
11477,X255953_at,3,74.655,3.30119641031931,66.839,77.554
11477,X255953_at,5,62.148,2.67398047930195,58.799,68.694
11478,X255954_at,1,23.816,69.8808096483884,23.057,23.918
11478,X255954_at,3,52.743,2.52356064511253,48.297,74.472
11479,X255955_at,1,20.232,4.74289799827158,15.25,29.828
11479,X255955_at,2,14.39,3.65815320822605,7.31,18.762
11479,X255955_at,4,0.778,2.7421357319014,0,17.712
11481,X255957_at,2,11.315,3.00533534605948,2.508,43.457
11481,X255957_at,3,8.479,7.02411177118537,0,9.466
11482,X255958_at,3,12.307,2.24612028807449,0.252,75.045
11483,X255959_at,1,23.816,21.3933721457247,22.564,25.1
11483,X255959_at,2,35.737,2.96599120416455,28.593,54.103
11484,X255960_at,1,23.816,12.4443991881716,21.369,34.221
11485,X255961_at,1,23.816,11.5035031609009,21.006,27.495
11486,X255962_at,1,23.816,3.36270012378678,22.564,27.495
11486,X255962_at,2,15.282,13.0547151481155,13.294,18.762
11486,X255962_at,3,77.458,2.67584614838089,49.867,77.554
11486,X255962_at,5,62.148,3.06323802528435,59.438,83.724
11487,X255963_at,1,88.541,2.35356693223211,81.621,102.488
11487,X255963_at,2,40.598,4.53190301520276,35.822,46.593
11489,X255965_at,2,15.282,2.27647019158123,8.794,70.475
11489,X255965_at,3,77.458,2.10769923017443,34.226,77.554
11490,X255966_at,3,16.045,3.51694866731131,10.394,55.904
11491,X255967_at,1,85.774,2.4706723967808,6.228,96.792
11491,X255967_at,2,14.39,10.1582624186583,8.794,18.762
11491,X255967_at,4,64.594,2.18309174339435,25.229,77.075
11491,X255967_at,5,82.96,3.90332234886059,53.584,95.251
11492,X255968_at,1,43.471,2.31462063440421,17.298,48.514
11493,X255969_at,1,19.64,3.05747017710319,7.744,88.541
11493,X255969_at,2,15.282,12.6299385429817,11.041,18.762
11493,X255969_at,5,62.148,5.96915804826208,59.995,71.912
11494,X255942_at,1,23.816,8.05849341333272,21.369,27.495
11494,X255942_at,2,21.436,4.47116074378705,8.794,35.72
11495,X255943_at,1,23.816,39.1421329016287,23.057,25.1
11495,X255943_at,2,12.265,6.13663171778831,10.91,18.762
11495,X255943_at,5,62.148,3.16431289119599,48.908,82.369
11497,X255945_at,5,48.908,4.48677470585885,42.18,52.291
11499,X255916_at,2,10.576,2.09102131525863,0.294,40.598
11503,X255920_at,3,49.867,2.59760080565027,44.843,76.282
11505,X255922_at,2,58.584,2.82405587027364,51.863,62.876
11506,X255923_at,1,23.816,21.4379754347623,23.057,25.1
11506,X255923_at,2,14.39,4.68346219733967,8.794,18.762
11506,X255923_at,3,60.034,5.31565220786703,57.542,64.485
11506,X255923_at,5,55.526,3.35913637172408,49.737,68.694
11507,X255924_at,1,22.027,37.4438238751265,21.369,25.1
11508,X255925_at,1,23.816,21.4978084347693,23.057,25.1
11509,X255926_at,1,23.816,23.7073007439583,23.057,25.1
11509,X255926_at,3,20.631,3.61284076046165,1.322,25.424
11509,X255926_at,5,62.148,2.16546090309418,55.526,68.694
11510,X255927_at,4,64.594,2.33591463413184,37.406,74.58
11511,X255928_at,2,14.39,18.5748894386842,13.294,18.762
11511,X255928_at,4,77.075,2.34760386223643,0.778,77.075
11511,X255928_at,5,83.259,2.15982959337768,43.61,97.796
11512,X255929_at,1,56.59,2.93387073049544,49.251,61.76
11512,X255929_at,2,54.196,3.51347230426164,37.597,61.073
11514,X255931_at,1,19.64,8.72370350665086,16.004,20.232
11514,X255931_at,2,11.995,2.99343044140398,7.31,21.436
11514,X255931_at,5,66.47,2.44762226748172,46.007,92.925
11515,X255932_at,2,46.904,2.90001701026741,37.597,62.876
11516,X255933_at,1,11.79,60.4186387853262,10.346,12.242
11518,X255935_at,1,63.083,2.91784459483849,58.595,102.488
11519,X255936_at,1,12.034,3.08664488426242,0,19.64
11519,X255936_at,2,14.39,2.23604774737801,0,44.278
11521,X255938_at,2,26.855,2.27053344371748,0,54.66
11522,X255939_at,1,11.79,88.7433391577794,10.346,12.034
11523,X255940_at,1,20.232,2.33314175812528,16.956,51.727
11523,X255940_at,5,86.614,2.53375002837415,23.498,95.251
11524,X255941_at,1,85.855,6.88382229173103,83.082,90.358
11524,X255941_at,2,14.39,16.5386842425429,13.294,18.762
11524,X255941_at,3,73.252,2.39715877567913,4.189,77.554
11524,X255941_at,5,72.037,6.81522258292781,66.47,86.614
11526,X255882_x_at,2,50.278,4.84141843190837,47.847,61.073
11526,X255882_x_at,3,8.622,9.468304029243,6.634,10.282
11526,X255882_x_at,4,17.712,3.60665778445532,12.297,31.087
11527,X255883_at,1,20.232,4.84681309705354,17.663,23.816
11528,X255884_at,5,57.825,2.13489181511573,0.544,79.862
11529,X255885_at,1,20.232,17.5811441052005,17.663,22.027
11529,X255885_at,2,11.686,2.86520192966111,8.794,18.762
11529,X255885_at,5,62.148,2.27210521641938,49.737,78.36
11530,X255886_at,2,14.39,10.5338192575344,13.294,18.762
11530,X255886_at,5,61.014,3.63031588470902,49.737,78.11
11531,X255887_at,1,27.495,3.73676139183434,17.663,43.251
11531,X255887_at,2,41.168,5.08245165463152,34.337,51.863
11532,X255888_at,1,81.621,2.63329179775711,12.856,101.058
11533,X255889_at,1,17.298,47.8676427431232,16.956,19.64
11534,X255890_at,1,37.817,2.33448565792161,12.856,102.488
11534,X255890_at,2,40.598,3.54340864781376,23.475,51.863
11535,X255891_at,1,17.298,20.1139428712327,16.956,19.64
11535,X255891_at,3,52.743,2.5294267345393,32.922,62.923
11536,X255892_at,1,43.471,2.28353659951877,0.122,67.743
11538,X255894_at,1,17.298,12.1777317190609,16.004,19.64
11539,X255895_at,1,17.298,71.7553044351722,16.956,17.663
11540,X255896_at,3,54.53,2.26352116675803,43.222,70.322
11542,X255898_at,2,46.74,2.04917511068736,8.794,70.475
11543,X255899_at,2,14.39,10.1759985922178,12.265,18.762
11543,X255899_at,5,62.148,4.17730585907968,59.995,66.22
11544,X255900_at,1,17.663,10.3557745542225,12.856,19.64
11545,X255901_at,5,59.995,2.05955082111549,12.446,97.506
11546,X255902_at,1,17.298,18.0416874240826,15.56,19.64
11546,X255902_at,2,14.39,5.19687613961874,2.508,19.466
11546,X255902_at,3,73.144,3.05136684418594,60.034,76.282
11547,X255903_at,5,52.291,2.18498164964124,42.18,85.793
11548,X255904_at,1,17.298,35.7595019107503,16.004,17.663
11548,X255904_at,5,77.557,2.83725044708311,65.519,91.068
11550,X255906_at,1,51.298,3.6098118697183,21.006,56.59
11550,X255906_at,4,16.343,3.97387235087464,0,28.287
11551,X255907_at,5,82.369,2.44667995328156,42.18,95.251
11552,X255908_s_at,1,17.298,76.9739565024713,16.956,17.663
11552,X255908_s_at,2,46.745,2.14209296687811,8.794,58.584
11553,X255909_at,1,65.77,2.49302845519954,0.333,91.124
11553,X255909_at,2,15.282,2.16153637985525,10.576,54.103
11554,X255910_at,1,17.298,23.7644205452931,16.546,19.64
11555,X255911_at,1,76.492,56.7987944214826,75.748,77.06
11555,X255911_at,2,7.31,2.52046136344357,0,18.762
11556,X255912_at,1,77.381,2.5467320200733,69.148,85.51
11556,X255912_at,2,14.39,22.9698673158545,13.294,15.282
11558,X255879_at,1,76.492,19.4768993177222,73.865,77.381
11558,X255879_at,2,14.39,3.37195875757959,8.794,18.762
11558,X255879_at,3,73.252,2.74646626959331,49.867,77.554
11559,X255880_at,1,79.776,6.58103118653021,73.865,88.541
11559,X255880_at,2,15.282,3.9359050458686,8.794,41.658
11559,X255880_at,3,0.252,2.28431232573758,0,77.554
11559,X255880_at,5,68.694,3.94086939267936,6.77,83.259
11560,X255881_at,2,14.39,13.7875845392952,12.265,18.762
11560,X255881_at,3,60.612,2.82095866451249,58.894,77.554
11560,X255881_at,5,62.148,2.42137490921066,46.007,97.796
11561,X255851_at,1,75.748,4.91498915262131,73.865,79.063
11561,X255851_at,2,50.193,6.3916919010551,33.146,51.863
11562,X255852_at,1,78.371,6.63114756725584,75.748,83.082
11562,X255852_at,2,14.39,14.2548913248782,11.686,15.282
11562,X255852_at,3,73.144,2.40542142248878,54.53,77.554
11562,X255852_at,5,61.914,2.31851444828091,49.737,91.068
11564,X255854_at,2,8.794,3.8700549594782,5.517,19.96
11564,X255854_at,4,67.175,3.35213049995177,60.902,77.075
11566,X255856_at,2,19.466,2.86163639206269,10.91,21.436
11566,X255856_at,3,27.927,2.06172189044076,16.967,77.554
11566,X255856_at,4,48.393,3.92194449171352,41.215,67.175
11567,X255857_at,1,77.06,3.65737144922666,73.423,81.621
11567,X255857_at,3,70.322,2.62090965077486,55.904,77.554
11567,X255857_at,5,64.761,2.23010786838965,43.61,77.327
11568,X255858_at,1,78.371,3.26201185063691,53.826,85.51
11569,X255859_at,2,14.39,9.13260808930897,10.576,18.762
11569,X255859_at,5,83.259,3.70536255746353,78.11,86.614
11570,X255860_at,2,14.39,3.91859343036883,11.041,19.96
11570,X255860_at,3,16.045,5.70503126356679,12.925,17.912
11570,X255860_at,5,48.908,5.50971869906471,46.007,52.291
11571,X255861_at,5,59.438,2.94436727379451,45.369,63.484
11572,X255862_at,3,73.144,2.00663584909146,25.424,77.554
11574,X255864_at,2,47.847,13.693669006348,46.038,48.567
11574,X255864_at,5,71.454,3.00079346801254,46.007,74.072
11575,X255865_at,2,41.168,9.2714481517931,37.597,43.457
11575,X255865_at,3,73.252,5.40411118365753,70.572,75.045
11576,X255866_at,1,65.097,2.05764014311155,60.482,96.792
11576,X255866_at,2,15.282,10.0897569015594,13.294,18.762
11576,X255866_at,3,77.554,3.43795118148563,57.542,77.554
11579,X255869_at,2,46.904,38.229835244736,46.314,47.847
11580,X255870_at,1,88.541,2.17320181626004,51.298,101.058
11580,X255870_at,2,46.038,5.56044398971101,35.822,55.099
11580,X255870_at,4,67.637,2.12916443051252,58.794,77.075
11581,X255871_at,2,41.168,22.7535372293715,40.598,46.74
11582,X255872_at,3,8.479,2.35152844967411,0,33.221
11582,X255872_at,5,55.526,2.32492688096243,13.716,97.796
11583,X255873_at,3,1.201,2.63390064073807,0,6.634
11584,X255874_at,1,88.633,2.79474620327456,78.371,99.865
11584,X255874_at,2,40.598,2.39582009083614,14.39,50.061
11585,X255875_s_at,2,21.436,2.40410724872919,2.508,35.72
11586,X255876_at,1,88.633,2.06350810490754,0.122,102.488
11586,X255876_at,2,49.108,3.72293147613395,37.597,56.756
11587,X255877_at,2,58.892,12.6696940296338,56.756,61.073
11587,X255877_at,3,65.501,2.45342343383488,49.867,72.401
11587,X255877_at,4,10.587,4.09587143391023,0,30.833
11587,X255877_at,5,59.995,2.20877012911318,45.369,71.912
11588,X255878_at,2,63.642,4.04150411177018,8.794,70.475
11588,X255878_at,5,68.694,5.14534607817544,61.014,78.36
11589,X255819_s_at,2,14.39,4.09878411620526,8.794,66.759
11589,X255819_s_at,5,26.071,2.01757699203593,8.553,97.796
11590,X255820_at,2,15.282,2.70005978097625,2.508,46.593
11591,X255821_at,2,58.892,23.9564414127599,58.584,61.988
11592,X255822_at,3,60.034,4.40676696926475,3.441,77.458
11592,X255822_at,5,87.747,2.10274641007791,4.737,95.251
11593,X255823_at,4,52.762,2.13174661415566,28.665,56.21
11594,X255824_at,2,58.892,7.131773974986,55.608,62.876
11594,X255824_at,4,62.536,2.17500885778136,1.503,74.58
11596,X255826_at,2,58.892,8.35522387371003,56.756,61.073
11596,X255826_at,3,72.401,2.18793631378395,64.485,77.554
11597,X255827_at,2,15.282,6.60102537528148,8.794,18.762
11597,X255827_at,5,68.694,6.76240265392057,59.438,83.439
11598,X255828_at,2,50.112,2.38654669872174,40.598,68.792
11599,X255829_at,1,85.855,2.81474173158514,37.817,96.792
11599,X255829_at,2,46.314,5.25582980650346,37.597,51.863
11599,X255829_at,4,74.58,2.15094648479718,25.229,77.075
11599,X255829_at,5,68.694,5.26403372923764,65.058,82.96
11600,X255830_at,2,51.863,13.0102917030349,50.278,54.103
11602,X255832_at,1,78.371,2.60091044427163,73.423,85.51
11602,X255832_at,2,14.39,2.66706681943591,5.517,18.762
11602,X255832_at,3,77.458,2.7612981195737,75.455,77.554
11602,X255832_at,5,11.004,2.32468754243212,0,85.705
11603,X255833_at,1,48.514,2.12068502836087,31.996,68.686
11603,X255833_at,5,68.694,2.28327256544236,62.148,77.327
11604,X255834_at,2,13.294,4.25659836320725,10.576,18.762
11606,X255836_at,5,45.369,2.13182889516092,23.209,72.435
11607,X255837_at,2,19.886,3.35302824194042,12.265,26.771
11608,X255838_at,2,10.576,4.18283698935551,5.517,18.762
11609,X255839_at,2,48.567,4.53167095946484,42.716,54.103
11609,X255839_at,3,55.904,2.25226021235015,0,70.484
11609,X255839_at,5,68.694,2.45405869373025,55.526,75.819
11610,X255840_at,2,12.265,6.99129136996953,8.794,18.762
11610,X255840_at,4,24.032,2.02242636432922,6.857,48.393
11612,X255842_at,1,65.222,3.43957864471678,52.429,68.979
11612,X255842_at,2,15.282,15.7251109691246,13.294,19.466
11612,X255842_at,3,62.923,3.40663068550414,49.867,77.554
11612,X255842_at,5,62.148,4.76015304316082,58.799,63.484
11614,X255844_at,1,66.438,2.06622103894456,44.107,99.865
11614,X255844_at,2,14.39,23.527640774107,13.294,15.282
11614,X255844_at,3,73.252,5.10797921856384,71.469,77.554
11614,X255844_at,5,85.299,2.92581258252489,49.737,97.796
11615,X255845_at,2,51.863,6.9900301705616,50.278,54.103
11615,X255845_at,3,74.472,2.2619354069257,58.894,77.554
11616,X255846_at,2,51.863,3.22789737415622,19.96,61.073
11620,X255850_at,2,14.39,27.6702892192432,13.294,15.282
11620,X255850_at,3,73.252,3.6941185096736,60.034,77.554
11620,X255850_at,5,62.148,4.35801271746259,53.584,85.705
11621,X255816_at,2,51.863,2.99644049308112,23.475,63.642
11621,X255816_at,3,22.394,2.66888978102562,0,33.769
11621,X255816_at,5,68.694,2.36836967269069,61.014,75.194
11622,X255817_at,2,51.863,32.5227650067338,50.112,54.103
11623,X255818_at,2,15.282,9.55939494545788,13.294,18.762
11623,X255818_at,3,4.006,2.13546469689943,0,77.554
11623,X255818_at,4,52.762,3.8816006536944,45.868,67.175
11623,X255818_at,5,62.148,3.90128543919937,49.737,71.912
11624,X255787_at,1,27.495,2.85316271605559,17.663,92.086
11624,X255787_at,2,51.863,2.74720868498751,46.904,55.608
11624,X255787_at,5,23.209,4.12061838379332,17.09,28.585
11625,X255788_at,2,14.39,2.21397026281885,5.517,37.597
11625,X255788_at,3,16.045,2.48414317841307,0,52.895
11625,X255788_at,4,55.178,2.65155076203876,37.129,77.075
11625,X255788_at,5,25.375,2.22574720702684,4.737,97.796
11626,X255789_at,2,14.39,12.8433153048456,13.294,15.282
11626,X255789_at,3,73.252,3.40679990660323,65.829,77.554
11627,X255790_at,2,51.863,24.2703302895043,50.112,54.103
11628,X255791_at,2,14.39,8.16544155381883,8.794,15.282
11628,X255791_at,3,76.282,7.17847413962688,69.675,77.554
11628,X255791_at,5,62.148,2.48915325371578,49.737,86.614
11629,X255792_at,1,85.855,4.31612041426384,78.371,90.358
11629,X255792_at,2,51.863,39.313783106616,50.278,54.103
11630,X255793_at,2,10.576,2.88112087763844,0.294,47.847
11630,X255793_at,3,73.144,3.415643243815,54.53,77.554
11630,X255793_at,5,20.151,3.28091099185391,12.628,83.724
11631,X255794_at,2,51.863,4.33259399885704,49.108,54.103
11631,X255794_at,5,64.794,4.05276035380518,55.526,83.259
11632,X255795_at,1,17.298,2.42646427071042,6.883,29.828
11632,X255795_at,2,14.39,14.9160057365648,12.265,15.282
11632,X255795_at,3,20.318,2.180396235882,0,77.554
11632,X255795_at,5,83.724,3.7807168393501,79.862,97.796
11633,X255796_at,1,79.776,2.30878262124675,37.817,90.788
11633,X255796_at,3,22.394,2.38466260317682,8.622,30.906
11634,X255797_at,2,14.39,11.846049918689,10.576,15.282
11634,X255797_at,3,73.144,8.00602384288903,71.469,75.045
11634,X255797_at,4,3.554,2.57405657297886,0,17.712
11634,X255797_at,5,61.014,3.5294452639452,49.737,68.694
11635,X255798_at,1,7.744,2.34972898976176,0,67.109
11635,X255798_at,2,11.995,10.5078020624893,11.041,15.282
11635,X255798_at,3,73.252,2.81637283175099,58.894,77.554
11635,X255798_at,5,83.724,5.16155992215628,79.862,86.614
