lodindex,lodcolumn,chr,pos,lod,ci_lo,ci_hi
13461,X253963_at,5,70.458,3.0496737376166,65.058,77.327
13462,X253964_at,2,41.658,2.7548281130496,31.909,42.57
13462,X253964_at,3,64.485,2.46123758115231,49.867,77.554
13464,X253966_at,3,75.455,2.14439309127747,44.843,77.554
13466,X253968_at,2,42.433,2.65258229653407,18.762,46.904
13468,X253970_at,4,28.287,2.17081279704261,19.442,57.737
13469,X253971_at,2,10.576,2.2076311094617,5.517,46.038
13469,X253971_at,3,77.554,2.24554329430965,0,77.554
13471,X253973_at,1,70.193,2.61646663597869,60.751,78.371
13474,X253976_at,2,41.658,2.54744147456254,14.39,46.038
13476,X253978_at,1,79.776,2.38581454816643,73.865,85.51
13478,X253980_at,2,41.658,4.5511884722954,37.441,42.57
13482,X253984_at,2,47.847,2.51644605308875,34.337,65.436
13483,X253925_at,2,40.598,3.07245427996563,31.955,46.038
13486,X253928_at,2,12.265,2.10860402723024,0,31.955
13487,X253929_s_at,5,26.975,3.09429874393753,17.09,33.583
13494,X253936_at,4,23.697,2.40948008861051,19.442,77.075
13494,X253936_at,5,82.369,2.01432446489167,5.252,95.251
13500,X253942_at,5,20.151,3.11908071689232,13.716,28.585
13501,X253943_at,2,42.716,2.00409536345165,28.593,54.196
13501,X253943_at,3,52.334,3.06513550052187,41.577,77.554
13502,X253944_at,2,44.566,2.1996806528661,2.508,65.436
13503,X253945_at,4,68.5,3.41646941058975,50.599,74.58
13504,X253946_at,2,41.168,2.83547171556387,35.822,47.847
13507,X253949_at,2,42.433,2.83055573725272,37.597,46.038
13507,X253949_at,4,23.697,2.06657569502146,1.503,34.108
13508,X253950_at,2,14.39,5.23104768770623,5.517,46.038
13508,X253950_at,5,45.369,2.32860505347785,33.599,78.36
13509,X253951_at,2,19.886,2.99757947378142,5.517,46.593
13509,X253951_at,4,77.075,2.74753240077285,23.697,77.075
13511,X253953_at,2,40.598,5.9890165212005,33.816,42.57
13513,X253955_at,2,41.168,3.56959239814579,37.441,46.038
13519,X253894_at,3,60.034,2.26882131806935,22.394,73.144
13523,X253898_s_at,2,44.278,5.8388741669515,37.597,46.038
13524,X253899_at,4,31.702,2.63313522189337,19.442,50.599
13533,X253908_at,2,23.475,2.97045983175571,0.294,56.62
13534,X253909_at,2,13.294,7.18139523408119,10.91,18.762
13536,X253911_at,2,32.418,2.19511015544405,0,54.103
13542,X253917_at,2,41.658,2.65977979129121,4.511,46.038
13543,X253918_at,1,63.953,2.62621984826851,22.564,73.423
13543,X253918_at,2,41.658,6.31923928034394,37.597,44.566
13544,X253919_at,2,41.658,3.48679023374016,35.822,46.314
13544,X253919_at,4,17.712,2.47140566790903,11.475,35.024
13550,X253865_at,2,40.876,4.62509997997054,28.593,44.566
13550,X253865_at,5,43.61,2.29058095693469,5.821,82.369
13551,X253866_at,5,25.121,2.00211239554048,0,87.747
13556,X253871_at,2,15.282,2.96987610919503,8.794,21.436
13556,X253871_at,4,57.292,2.49173471319021,41.215,60.902
13557,X253872_at,4,1.503,2.09751257513874,0,77.075
13558,X253873_at,1,0.333,2.19994348967834,0,102.488
13558,X253873_at,5,66.365,2.75745632498713,25.375,78.11
13559,X253874_at,2,41.658,4.6153864967369,37.597,46.038
13560,X253875_at,3,64.485,2.75134853826326,42.529,77.554
13561,X253876_at,4,57.292,3.25311969077626,48.393,62.536
13562,X253877_at,5,12.628,2.24866348362879,7.243,52.291
13567,X253882_at,5,20.151,2.04280123011922,11.004,32.191
13569,X253884_at,3,68.143,2.62173849586309,60.612,72.401
13570,X253885_at,3,63.433,2.34559747311201,49.867,75.455
13572,X253887_at,2,41.658,2.65767704602006,28.593,46.038
13574,X253889_at,2,11.686,2.35716853222748,5.517,46.038
13576,X253891_at,1,22.027,2.15379534166105,7.744,53.826
13576,X253891_at,3,73.252,4.03897615594419,58.894,77.554
13576,X253891_at,4,58.794,2.59321218936874,50.599,67.175
13576,X253891_at,5,75.37,2.1142781705402,9.809,97.796
13578,X253858_at,3,73.144,2.04123586697874,49.115,77.554
13579,X253859_at,2,41.658,3.06155476267335,14.39,46.038
13580,X253860_at,2,41.168,3.74738743482266,33.146,47.847
13585,X253833_at,4,11.917,2.99428106382137,8.444,17.712
13586,X253834_at,2,42.433,4.30606330915447,37.597,44.278
13586,X253834_at,5,45.369,2.10349375559299,9.809,69.829
13587,X253835_at,2,41.658,2.13115684615819,33.146,46.314
13590,X253838_at,2,14.39,4.71569957465278,12.265,42.433
13592,X253840_at,2,41.658,2.35014187323408,28.593,54.103
13593,X253841_at,2,13.294,2.04844680101624,8.099,46.314
13593,X253841_at,3,63.719,2.98790356949159,39.896,77.554
13596,X253844_at,3,28.447,2.50467697860302,18.179,32.922
13596,X253844_at,5,7.243,2.66395839920758,0.544,64.551
13597,X253845_at,1,70.494,2.39186078570271,59.135,96.792
13598,X253846_at,1,51.727,2.04055036931606,19.64,99.865
13607,X253855_at,4,57.737,3.84306018645786,55.39,60.902
13608,X253856_at,2,41.658,3.77358143337665,14.39,42.57
13608,X253856_at,3,74.655,3.28806081140783,41.577,77.554
13608,X253856_at,4,61.895,2.81233577540721,1.503,67.637
13609,X253857_at,2,37.597,2.48190446955724,26.855,48.567
13610,X253823_at,2,41.658,3.1144333613966,37.597,46.038
13613,X253826_s_at,4,33.588,3.48943873689462,19.442,39.214
13615,X253828_at,1,34.221,2.99634955101044,27.495,44.388
13616,X253829_at,5,70.458,3.07864650720038,33.369,89.457
13617,X253799_at,5,5.821,2.63425151899669,0,26.071
13618,X253800_at,1,8.884,7.2241101101369,5.357,12.242
13619,X253801_at,3,62.497,2.31937892460228,6.634,77.554
13620,X253802_at,2,41.168,3.82204582820286,28.593,44.278
13620,X253802_at,3,42.119,2.91267704539523,36.857,65.501
13622,X253804_at,3,72.401,2.15622773156132,0,77.554
13624,X253806_at,2,14.39,5.1570563060866,12.265,18.762
13624,X253806_at,5,71.454,5.348286522741,70.249,77.327
13626,X253808_at,2,41.658,5.40133251640191,37.597,44.566
13628,X253810_at,2,15.282,7.25879995709684,11.041,18.762
13629,X253811_at,5,77.557,2.45450463587943,65.058,86.614
13630,X253812_at,4,30.848,2.84297478610117,19.442,35.024
13631,X253813_at,2,14.39,10.6491206976902,12.265,15.282
13631,X253813_at,4,33.075,3.33048213662793,16.343,39.214
13631,X253813_at,5,89.558,2.33393397843678,59.438,97.796
13632,X253814_at,4,31.087,2.81604956619691,25.229,35.024
13633,X253815_at,3,75.455,3.44646621388114,68.143,77.554
13633,X253815_at,5,26.975,2.05713076242244,0,43.61
13634,X253816_at,3,68.999,2.8802230110418,49.867,77.554
13635,X253817_at,2,42.433,2.25251602136,31.909,47.847
13635,X253817_at,5,68.694,2.59848136954767,18.812,79.183
13641,X253795_at,3,1.322,2.25771950266636,0,20.318
13642,X253796_at,1,1.992,3.32863445019151,0,44.388
13642,X253796_at,2,12.265,4.34783034077736,8.794,21.436
13642,X253796_at,3,73.144,2.11282570916666,39.896,77.554
13645,X253767_at,1,16.004,2.61402062383195,10.346,41.478
13645,X253767_at,3,43.222,2.24969434185688,28.024,52.334
13646,X253768_at,2,19.466,2.0306573482078,10.576,70.475
13648,X253770_at,2,41.168,2.00414669399243,0,46.038
13649,X253771_at,2,42.716,2.19529496319212,28.593,51.863
13650,X253772_at,2,46.904,2.20328500158333,7.31,70.475
13650,X253772_at,5,72.037,2.29057865597199,2.805,77.327
13651,X253773_s_at,1,58.251,2.85980215876598,49.251,102.488
13651,X253773_s_at,3,77.554,2.57913084336235,36.857,77.554
13653,X253775_at,1,34.221,2.19244418482767,0,83.082
13653,X253775_at,4,5.391,2.27980918270495,0,64.914
13654,X253776_at,2,44.566,5.11444829529102,37.597,49.108
13654,X253776_at,5,29.107,5.58272121254166,23.498,46.007
13657,X253779_at,2,44.278,2.3410563804882,31.955,54.103
13657,X253779_at,3,58.894,2.4228477769638,36.857,74.655
13657,X253779_at,5,74.072,2.83208782842807,65.519,82.96
13658,X253780_at,4,60.902,2.24796054273046,0,68.5
13660,X253782_at,3,63.433,2.25051049953878,41.577,77.554
13660,X253782_at,4,57.292,2.88091180171911,25.229,60.902
13668,X253790_at,2,42.433,3.1953511915126,28.593,51.863
13668,X253790_at,3,60.034,2.3942641727224,48.297,77.554
13668,X253790_at,5,23.498,3.48252290346259,20.151,45.369
13669,X253791_at,4,0,2.33485556343455,0,19.442
13671,X253793_at,2,42.433,2.01171609021969,5.517,51.863
13675,X253762_at,4,31.702,2.65355577916984,19.442,56.21
13680,X253736_at,3,75.045,3.09420714619966,44.843,77.554
13680,X253736_at,4,31.087,2.5530810518915,19.442,48.587
13681,X253737_at,2,32.418,2.76976470733377,26.855,54.92
13681,X253737_at,4,31.702,3.21054470295026,19.442,39.214
13684,X253740_at,2,15.282,6.90452558410623,11.418,18.762
13684,X253740_at,3,73.144,2.34191936805402,62.497,77.554
13684,X253740_at,4,57.737,4.64123869633291,54.093,60.902
13685,X253741_at,3,75.455,2.1015648590472,60.612,77.554
13685,X253741_at,4,33.29,2.16630410183908,24.032,61.2
13687,X253743_at,4,58.794,2.28429137155698,48.587,77.075
13691,X253747_at,2,31.909,3.53625634392364,13.294,49.108
13691,X253747_at,5,49.502,4.49651367678992,23.209,52.291
13692,X253748_at,2,40.876,4.55313986699245,33.816,44.278
13693,X253749_at,2,23.475,2.13089790609945,14.39,69.906
13693,X253749_at,5,20.151,5.49718139448773,18.812,23.209
13694,X253750_at,2,12.265,2.4220450870061,0,54.103
13694,X253750_at,3,0,2.00050301119675,0,6.634
13695,X253751_at,4,74.58,2.13989776187267,37.779,77.075
13698,X253754_at,2,46.038,3.36626685079157,14.39,49.108
13701,X253757_at,4,48.587,2.11027991209061,8.444,61.895
13701,X253757_at,5,28.585,3.30060685281818,18.812,32.191
13711,X253708_at,2,21.436,4.29527667707487,11.418,42.433
13711,X253708_at,5,71.454,2.06625707287342,20.151,89.558
13714,X253711_at,4,5.189,2.49713471604882,0.778,11.917
13715,X253712_at,2,14.39,2.0196519713565,0.294,65.436
13715,X253712_at,5,71.454,3.20141865379781,29.107,87.747
13717,X253714_at,2,5.517,2.53331183907941,0.294,18.762
13717,X253714_at,3,73.144,2.06550235620141,1.322,77.554
13723,X253720_at,5,20.996,2.95523889399389,8.553,42.18
13725,X253722_at,2,14.39,13.4662256468208,13.294,18.762
13727,X253724_at,2,15.282,2.69954058611414,0.294,23.475
13731,X253728_at,1,57.355,2.04127095032128,0,67.109
13732,X253729_at,4,30.34,2.73550521825388,19.442,42.041
13735,X253704_at,5,26.071,2.32614439972108,11.004,69.829
13736,X253673_at,1,21.006,2.34425519204414,17.663,29.828
13736,X253673_at,4,31.702,2.67691814546177,28.665,39.214
13737,X253674_at,2,40.876,2.18660054600119,13.294,55.608
13740,X253677_at,2,33.816,2.06966088797864,15.282,54.103
13744,X253681_at,5,70.458,3.59467025328569,32.191,92.925
13750,X253687_at,2,23.475,4.18250373146281,19.96,26.771
13750,X253687_at,5,72.55,5.0625457476812,29.107,85.091
13751,X253688_at,3,73.144,4.35740208405295,68.143,77.554
13755,X253692_at,3,77.554,3.64217192633993,49.867,77.554
13755,X253692_at,4,24.704,2.59514115325902,8.444,35.024
13756,X253693_at,4,77.075,2.09289248106634,0,77.075
13758,X253695_at,2,44.566,2.45921852952113,31.909,51.863
13758,X253695_at,3,44.339,2.21963172534465,17.834,60.612
13758,X253695_at,4,31.702,2.67321616629198,25.229,34.097
13759,X253696_at,1,102.488,3.49578571688925,96.792,102.488
13759,X253696_at,3,76.282,3.27987217423903,71.469,77.554
13760,X253697_at,1,15.56,2.6406681003692,12.034,67.743
13760,X253697_at,4,57.292,3.75856571188512,23.697,61.2
13765,X253702_at,5,23.498,2.67166840124011,17.09,57.093
13772,X253642_at,2,14.39,2.75976818139434,5.517,58.892
13772,X253642_at,3,12.925,3.08373090509805,0,54.116
13772,X253642_at,5,83.439,4.61154840771522,75.819,85.091
13773,X253643_at,2,19.466,2.13161999763806,0,37.441
13773,X253643_at,4,1.503,2.57962159510977,0,14.691
13775,X253645_at,2,14.39,3.37240426198455,0,58.892
13775,X253645_at,5,87.747,2.07010009237619,0.544,97.796
13776,X253646_at,2,27.27,2.42364249087589,0,49.108
13776,X253646_at,3,44.843,2.24542033151396,28.447,62.923
13776,X253646_at,5,25.375,4.62144736809636,12.017,32.191
13777,X253647_at,2,42.433,2.79366443667418,33.146,49.108
13777,X253647_at,5,23.498,2.22321904805476,4.737,32.191
13779,X253649_at,3,73.252,2.20431091173583,69.374,77.554
13779,X253649_at,5,25.375,2.77951525539877,22.381,32.191
13784,X253654_at,2,15.282,3.36251443895999,8.794,42.433
13786,X253656_at,2,14.39,2.04647802916295,2.508,37.441
13788,X253658_at,5,79.401,2.12356627173465,7.243,97.506
13790,X253660_at,5,20.996,2.28244465096623,0,87.21
13795,X253665_at,2,13.294,4.6521282230983,4.511,21.436
13795,X253665_at,4,58.642,2.27383134790319,50.599,61.895
13796,X253666_at,2,43.457,5.0063389236771,37.597,47.847
13797,X253667_at,2,14.39,6.39172476285832,12.265,41.168
13804,X253614_at,1,44.762,2.00846897146393,6.883,96.792
13805,X253615_at,2,48.567,2.02697807075768,0,69.334
13807,X253617_at,2,12.265,4.14026726017055,7.31,18.762
13810,X253620_at,5,27.682,2.30967997410926,0,59.438
13812,X253622_at,5,43.61,2.54984280437536,20.996,52.291
13814,X253624_at,3,46.264,2.54436892492548,22.394,61.764
13816,X253626_at,2,15.282,5.28066455149622,10.576,44.566
13816,X253626_at,5,72.735,6.0065366179592,70.129,78.36
13817,X253627_at,3,71.469,2.0625087996536,49.867,77.554
13817,X253627_at,5,26.071,2.28258783211954,9.809,48.908
13818,X253628_at,4,25.229,2.19092726854308,7.527,70.864
13818,X253628_at,5,83.439,2.37235853162457,66.47,92.925
13819,X253629_at,2,15.282,4.26686357352589,11.315,28.417
13820,X253630_at,2,11.686,3.17791506593712,5.517,19.96
13821,X253631_at,5,74.369,2.82530828584994,64.649,82.369
13823,X253633_at,5,18.715,2.28393353685026,7.871,45.369
13825,X253635_at,1,44.107,2.11414884090504,3.427,102.488
13825,X253635_at,2,41.658,2.88065803677457,33.146,46.038
13825,X253635_at,4,7.527,2.09187763345215,1.503,24.032
13827,X253637_at,4,31.087,2.82243897748446,19.442,37.129
13828,X253638_at,2,8.099,2.09561096713019,0,37.441
13828,X253638_at,3,68.999,2.30861298437129,55.904,77.554
13828,X253638_at,4,67.637,3.17426903908493,55.39,74.58
13830,X253640_at,1,102.488,2.81397307348776,88.633,102.488
13835,X253579_at,4,30.848,2.13945217633199,19.442,57.292
13844,X253588_at,5,23.498,2.13821799523808,9.809,43.61
13846,X253590_at,2,13.294,2.25575545520411,0,46.038
13849,X253593_at,4,31.087,2.47467828576062,19.442,37.129
13849,X253593_at,5,25.375,2.6952944979827,17.09,28.585
13851,X253595_at,1,51.727,3.63210721853478,48.514,73.865
13857,X253601_at,2,42.433,6.02523750664487,37.597,43.457
13858,X253602_s_at,2,41.658,4.78956257407811,37.597,44.566
13861,X253605_at,5,24.675,2.18371466617857,12.628,32.191
13863,X253572_at,4,30.34,2.22716970472278,19.442,42.041
13868,X253577_at,2,33.816,3.20953085708542,10.91,42.57
13869,X253546_at,3,77.554,3.15987142035824,46.264,77.554
13871,X253548_at,4,24.704,2.80772983210311,3.554,56.21
13874,X253551_at,4,25.229,2.25338168280248,8.444,68.5
13877,X253554_at,4,41.417,2.52781833637704,24.704,57.737
13878,X253555_at,2,41.658,2.57946214245348,13.294,46.038
13882,X253559_at,3,28.447,2.41531194767797,26.124,73.252
13886,X253563_at,1,14.3,2.14682292425292,5.036,53.826
13887,X253564_at,2,41.658,5.34324636408555,37.597,42.57
13887,X253564_at,5,45.369,2.16789073025735,9.809,78.36
13893,X253570_at,5,12.628,2.08399181661475,0,92.925
13895,X253544_at,3,11.639,2.17549976634415,6.634,77.554
13898,X253516_at,1,59.135,2.32143736977584,27.495,63.953
13900,X253518_at,5,65.519,2.06865076650106,17.09,95.251
13901,X253519_at,2,12.265,3.03582868852356,5.517,31.909
13901,X253519_at,3,73.252,2.01851545720164,0,77.554
13902,X253520_at,4,23.697,2.62608352779077,12.297,60.902
13902,X253520_at,5,17.09,3.16542107025106,9.809,46.007
13906,X253524_at,2,41.658,2.24128905332407,14.39,46.038
13908,X253526_at,5,25.121,2.61190545982842,16.304,32.191
13909,X253527_at,5,14.841,2.17410442340855,4.284,55.526
13912,X253530_at,3,73.252,3.09511313825012,65.501,77.554
13915,X253533_at,2,43.457,2.39165898245182,35.822,61.073
13916,X253534_at,2,40.923,3.81333895893248,8.794,46.904
13918,X253536_at,2,41.658,2.65774238920373,0,58.584
13921,X253539_at,2,47.847,2.2728732546659,35.822,54.103
13921,X253539_at,5,20.151,2.0030869880588,8.553,92.925
13924,X253542_at,5,20.151,2.78694545649088,11.004,27.682
13926,X253509_at,4,25.229,2.06426472774905,3.554,71.721
13931,X253514_at,4,25.229,2.48588686681784,19.442,35.024
13933,X253485_at,2,7.31,2.3389935577317,0,46.038
13933,X253485_at,4,62.536,2.14350463721072,45.02,77.075
13935,X253487_at,2,12.265,2.04270288005937,0,27.27
13935,X253487_at,3,60.612,2.2354463820785,54.53,77.554
13935,X253487_at,5,23.209,3.29560964572799,18.812,27.682
13940,X253492_at,2,21.436,2.54684692289192,0,32.418
13941,X253493_at,2,40.598,2.60334229846338,14.39,44.566
13941,X253493_at,5,87.21,2.00773351762361,29.107,92.925
13944,X253496_at,5,71.912,2.71827612019861,65.058,82.369
13952,X253504_at,4,5.572,2.051935230759,0,14.691
13953,X253505_at,2,54.66,2.94844211806606,26.855,70.475
13956,X253480_at,5,24.675,3.33379689554884,18.812,32.191
13959,X253483_at,1,5.036,2.21518237927221,2.546,37.1
13960,X253452_at,5,78.11,2.35017124025187,42.18,86.614
13961,X253453_at,3,77.554,2.74813807951528,49.115,77.554
13961,X253453_at,5,25.375,3.08115159287173,17.09,42.18
13962,X253454_at,3,68.544,2.28327848268747,42.529,74.472
13962,X253454_at,5,85.532,4.30949918663043,69.829,91.068
13963,X253455_at,3,73.144,2.84445060005072,49.115,77.554
13966,X253458_at,2,14.39,2.89296146732539,8.794,41.658
13968,X253460_at,2,19.656,3.08018688777226,5.517,34.337
13970,X253462_at,2,41.658,5.24681329747791,37.597,46.038
13972,X253464_at,4,14.691,2.15155470308267,0,50.599
13974,X253466_at,2,41.658,6.00836058636661,37.597,44.566
13974,X253466_at,5,45.369,2.12175174716312,20.151,79.183
13976,X253468_at,3,73.144,2.37048165395308,69.675,77.554
13979,X253471_at,4,3.554,2.09521940719055,0,70.864
13983,X253475_at,2,19.031,5.69988084869089,13.294,42.433
13985,X253477_at,4,28.54,4.66500245672168,25.229,35.024
13986,X253478_at,1,0,2.28752205163782,0,21.369
13986,X253478_at,4,57.292,2.92961619328254,40.771,64.594
13989,X253421_at,2,13.294,2.48450400212386,8.099,42.57
13991,X253423_at,2,11.041,2.04823257552683,2.508,55.608
13995,X253427_at,3,76.282,2.34976102099503,61.764,77.554
13999,X253431_at,1,8.439,2.14007352976068,2.888,32.799
14003,X253435_at,2,18.762,2.91861387950971,0,51.863
14005,X253437_at,2,8.794,2.14729382557786,4.511,27.27
14005,X253437_at,3,66.839,2.00130355228267,53.674,77.554
14008,X253440_at,4,67.637,5.24027374845813,58.794,70.864
14009,X253441_at,3,54.116,3.87620684536476,48.297,56.89
14009,X253441_at,4,55.39,2.37119262551169,18.506,77.075
14016,X253448_at,2,41.658,2.98089867340257,28.593,46.038
14020,X253417_at,1,44.107,2.11398254161475,25.23,102.488
14021,X253418_at,2,40.598,2.07565943916148,28.593,46.74
14025,X253391_at,1,66.438,2.03409233952967,25.23,77.06
14025,X253391_at,2,40.923,2.04549222167063,31.955,54.103
14026,X253392_at,1,83.082,2.05130642523941,33.238,96.792
14028,X253394_at,2,14.39,2.03381734575343,2.508,37.441
14028,X253394_at,5,32.191,3.09147049742032,24.675,42.18
14030,X253396_at,1,58.251,2.32766970423459,49.251,64.713
14031,X253397_at,5,79.862,2.28503127401087,70.458,95.251
14033,X253399_at,2,41.658,4.97676340473973,37.597,46.038
14035,X253401_at,3,46.26,3.31836434073557,16.045,63.719
14035,X253401_at,5,72.435,4.31276483311812,69.829,85.091
14037,X253403_at,2,26.771,2.50777696831621,8.794,37.441
14037,X253403_at,5,24.675,2.1031532459306,18.812,91.068
14039,X253405_at,5,74.369,2.99039942969562,43.61,82.369
14040,X253406_at,2,15.282,5.47414144030346,8.794,42.57
14040,X253406_at,3,76.282,2.08284371911662,0,77.554
14040,X253406_at,5,85.532,2.36437267858754,79.862,91.068
14046,X253412_at,1,22.564,2.50106328466004,0,75.748
14048,X253414_at,1,19.64,2.02576285241526,0.122,102.488
14048,X253414_at,2,11.418,2.02283487849432,0,51.863
14048,X253414_at,5,71.912,5.41014664065141,65.519,78.36
14050,X253416_at,2,14.39,2.6889329767918,2.508,23.475
14050,X253416_at,3,62.497,2.07456451005303,49.867,77.554
14051,X253382_at,2,41.658,2.14084492364544,12.265,54.103
14052,X253383_at,2,41.658,3.00250736680849,35.822,47.847
14052,X253383_at,3,39.896,3.21793060039246,28.447,49.115
14058,X253358_at,5,45.369,2.90855643803429,22.381,71.454
14061,X253361_at,3,62.923,2.02613808781363,4.189,70.484
14061,X253361_at,5,72.435,2.03364955241336,42.18,91.068
14062,X253362_s_at,1,61.22,2.01082774286567,52.429,73.423
14062,X253362_s_at,2,41.658,4.72500668835658,33.146,46.038
14063,X253363_at,4,57.292,2.90922937949529,50.599,64.594
14064,X253364_at,1,16.546,2.50881629210467,5.357,22.564
14071,X253371_at,2,14.39,2.30661385050533,5.517,62.876
14072,X253372_at,2,12.265,3.52340599851479,0,18.762
14072,X253372_at,3,62.923,3.65337329812451,60.612,77.554
14077,X253377_at,5,23.498,2.50837137720737,8.428,75.819
14088,X253328_at,2,12.265,2.49084688015001,0.294,54.103
14089,X253329_at,2,41.658,2.69983097597338,11.315,56.27
14091,X253331_at,5,78.11,2.18202627115578,0.544,91.068
14092,X253332_at,2,11.995,4.29339797958386,5.517,26.771
14092,X253332_at,3,77.554,3.31570580968791,59.8,77.554
14093,X253333_at,2,40.598,2.57369359587701,28.593,46.038
14094,X253334_at,2,41.658,6.31741687205355,13.294,42.57
14094,X253334_at,5,49.502,2.90554040210285,28.585,95.251
14095,X253335_at,5,20.151,2.08450366506025,11.004,28.585
14096,X253336_at,2,44.278,2.01726833708352,5.517,70.475
14098,X253338_at,2,41.658,5.01561820135159,37.597,46.038
14098,X253338_at,5,45.369,2.68524080727476,18.812,68.694
14102,X253342_at,3,73.144,2.32724400128118,58.894,77.554
14102,X253342_at,5,25.121,3.67325842581503,17.09,42.18
14103,X253343_at,2,19.466,2.09608311084361,8.099,46.593
14103,X253343_at,3,74.655,3.94184673129441,44.843,77.554
14103,X253343_at,5,25.375,2.29651263213166,14.841,82.96
14106,X253346_at,2,12.265,2.43730241354572,0,32.418
14108,X253348_at,2,55.905,2.04817904885312,0,70.475
14118,X253298_at,4,25.229,2.31656525702839,16.343,58.794
14119,X253299_at,5,1.112,2.58661584390021,0,18.715
14120,X253300_at,2,42.433,5.28328771649165,37.597,46.038
14122,X253302_at,2,46.904,2.3556829612152,14.39,54.103
14125,X253305_at,2,33.816,4.13364478398603,15.282,42.57
14127,X253307_at,2,41.658,4.03035633154976,37.441,44.278
14127,X253307_at,3,73.252,2.64842253611877,60.612,77.554
14128,X253308_at,4,57.292,2.03716084575648,19.442,64.594
14129,X253309_at,1,37.1,2.07155162548366,10.346,102.488
14134,X253314_at,5,79.862,2.39260215042938,74.072,97.796
14135,X253315_at,3,25.424,2.08688502107547,20.318,42.529
14137,X253317_at,5,46.007,2.14379391155524,14.841,53.584
14141,X253321_at,1,34.221,2.80438151298731,25.1,41.478
14141,X253321_at,5,49.737,2.37586459285925,20.996,82.369
14142,X253322_at,2,19.656,2.80554258191593,2.508,21.436
14143,X253323_at,2,19.466,2.53047827688065,0.294,66.759
14143,X253323_at,5,25.375,2.2218325175944,4.737,32.191
14144,X253324_at,3,0,2.2413963259325,0,54.116
14144,X253324_at,4,25.229,4.60844491109124,19.442,32.236
14148,X253293_at,5,42.18,2.39618895355851,1.112,63.484
14150,X253264_at,1,44.762,2.41598337249195,31.996,51.298
14150,X253264_at,5,85.705,2.36079414103559,23.498,91.068
14153,X253267_at,2,40.598,2.22148402724536,28.593,46.038
14154,X253268_s_at,3,74.472,2.14886608089994,14.269,77.554
14155,X253269_at,4,28.287,2.14694521547417,19.442,56.21
14159,X253273_at,2,42.433,3.64553480999295,31.909,46.038
14159,X253273_at,5,43.61,3.2796760609861,23.498,72.435
14160,X253274_at,2,40.876,5.33438696587327,37.597,42.57
14161,X253275_at,2,41.658,2.21896017718139,2.508,58.892
14166,X253280_at,2,41.658,6.27207994226605,37.597,42.57
14167,X253281_at,2,23.475,2.29664382356762,0,54.66
14167,X253281_at,5,85.532,2.47182722498401,0,91.068
14168,X253282_at,2,19.031,3.36835780945062,8.794,42.433
14170,X253284_at,2,41.658,4.34778323911371,37.597,46.038
14170,X253284_at,5,59.438,2.1301648404341,42.18,82.369
14173,X253287_at,3,9.466,2.95859922261555,1.322,17.834
14174,X253288_at,5,25.375,2.52820270045973,15.502,28.585
14178,X253257_at,5,26.071,2.89503306471203,17.09,78.36
14181,X253260_at,5,55.526,2.52130057820613,33.599,91.068
14187,X253234_at,2,14.39,3.43955591853281,10.576,19.656
14188,X253235_at,2,19.466,2.04148391240378,4.511,63.642
14189,X253236_at,3,8.932,2.21972764725953,0,77.458
14190,X253237_at,2,13.294,2.23882906463662,8.099,46.593
14190,X253237_at,4,31.702,2.16372690628993,16.343,57.737
14191,X253238_at,2,41.658,8.26488991519255,33.816,42.433
14191,X253238_at,3,3.441,3.01541083758151,0,14.269
14195,X253242_at,2,23.475,2.75977335599912,0.294,31.909
14195,X253242_at,3,8.932,2.35076590356237,6.289,63.719
14197,X253244_at,5,79.183,3.30994644581797,65.058,89.558
14200,X253247_at,4,31.087,2.74841283911454,19.442,57.737
14201,X253248_at,3,0.252,2.5944627160565,0,65.501
14204,X253251_at,3,68.544,2.38153545405195,48.819,76.282
14205,X253252_at,3,60.612,3.12598781209186,49.115,75.045
14205,X253252_at,5,23.209,2.0322116571339,0,87.747
14207,X253254_at,2,34.337,2.38234806731527,13.294,48.567
14207,X253254_at,5,45.369,2.0424427443639,33.599,78.11
14209,X253228_at,5,87.21,2.40507077283781,72.787,95.251
14210,X253229_at,4,30.848,2.12499285466764,25.229,52.563
14212,X253200_at,5,25.375,2.04496356526723,11.004,46.007
14213,X253201_at,4,41.412,2.0997975896948,24.032,52.563
14215,X253203_at,2,40.923,4.5298242427882,37.597,44.566
14216,X253204_at,2,41.658,5.82247278664957,37.597,42.57
14219,X253207_at,4,31.702,4.26373488060642,18.506,35.024
14222,X253210_at,1,0.333,2.65014373208174,0,32.799
14223,X253211_at,5,70.129,4.00017948940744,61.014,82.369
14225,X253213_at,4,31.702,2.02580677039385,12.297,58.794
14227,X253215_at,1,22.564,3.66103233210696,20.232,41.478
14227,X253215_at,2,19.96,2.26435070051925,11.995,42.57
14230,X253218_at,2,41.168,2.90431831094541,5.517,42.57
14230,X253218_at,3,77.554,2.47092338102537,41.577,77.554
14232,X253220_s_at,3,70.322,2.18272292445288,64.106,77.554
14235,X253223_at,4,31.087,2.11863510098435,19.442,57.737
14236,X253224_at,4,64.594,2.7500575394348,42.306,77.075
14237,X253225_at,1,23.057,2.57189054438292,6.883,37.1
14237,X253225_at,2,14.39,3.77398906274796,8.099,18.762
14239,X253227_at,5,1.112,2.02737846082453,0,12.628
14240,X253168_at,5,71.454,3.56490498002662,66.47,74.072
